"id","age_group","card_type","PIN_Change_Due","id.y","age_group_num"
127,"46-60","Credit",1,988,3
127,"46-60","Debit",0,1086,3
1675,"31-45","Debit",1,4692,2
1675,"31-45","Debit",1,3473,2
1675,"31-45","Debit",0,2372,2
747,"60+","Credit",1,1355,4
747,"60+","Debit",1,2287,4
747,"60+","Debit",1,2549,4
747,"60+","Debit",1,3119,4
1942,"60+","Debit (Prepaid)",0,2116,4
1942,"60+","Debit (Prepaid)",1,246,4
1942,"60+","Debit",1,5781,4
452,"31-45","Debit (Prepaid)",1,6086,2
452,"31-45","Debit",1,5700,2
452,"31-45","Debit",1,4249,2
452,"31-45","Debit",0,1866,2
452,"31-45","Debit",1,4451,2
1157,"31-45","Debit (Prepaid)",0,1867,2
1534,"31-45","Debit",1,4250,2
1534,"31-45","Debit",1,6102,2
1086,"46-60","Debit",1,2947,3
1086,"46-60","Credit",1,5301,3
1984,"18-30","Debit",0,567,1
835,"31-45","Debit (Prepaid)",1,4910,2
835,"31-45","Debit",1,2334,2
835,"31-45","Credit",1,2288,2
835,"31-45","Debit",1,4773,2
758,"60+","Debit",1,5115,4
758,"60+","Credit",1,2662,4
758,"60+","Debit",1,2181,4
758,"60+","Debit (Prepaid)",1,5931,4
758,"60+","Credit",1,5360,4
1795,"18-30","Debit",0,1868,1
1795,"18-30","Debit (Prepaid)",0,1869,1
1795,"18-30","Debit",0,1593,1
1795,"18-30","Debit",0,1594,1
1795,"18-30","Credit",0,399,1
1795,"18-30","Credit",0,1595,1
1221,"60+","Debit",1,355,4
1221,"60+","Credit",1,4561,4
1221,"60+","Credit",1,4774,4
1221,"60+","Credit",1,4693,4
1821,"18-30","Debit",0,568,1
1821,"18-30","Credit",0,1870,1
1821,"18-30","Debit",0,826,1
1248,"46-60","Debit",1,3281,3
1248,"46-60","Credit",1,5787,3
1248,"46-60","Credit",1,5320,3
1900,"60+","Debit",1,3654,4
597,"60+","Credit",1,4117,4
597,"60+","Debit",1,4540,4
597,"60+","Debit",1,2532,4
597,"60+","Credit",1,5022,4
597,"60+","Credit",1,3414,4
597,"60+","Debit",1,5346,4
1620,"18-30","Debit (Prepaid)",0,1596,1
1620,"18-30","Credit",0,1871,1
1620,"18-30","Debit",0,1872,1
1213,"31-45","Debit (Prepaid)",1,3518,2
1213,"31-45","Debit",1,3106,2
1213,"31-45","Credit",1,3270,2
619,"46-60","Debit",1,5648,3
619,"46-60","Debit",1,3348,3
619,"46-60","Debit",1,5,3
619,"46-60","Debit",1,4519,3
1043,"18-30","Credit",0,1394,1
1043,"18-30","Credit",0,1873,1
394,"46-60","Debit",1,4717,3
394,"46-60","Debit",1,6057,3
394,"46-60","Debit",1,2663,3
394,"46-60","Debit",1,4341,3
1376,"46-60","Credit",0,1874,3
1376,"46-60","Debit",1,4871,3
1376,"46-60","Debit",1,3532,3
1376,"46-60","Credit",1,2182,3
834,"18-30","Credit",0,1875,1
834,"18-30","Debit",0,1876,1
834,"18-30","Credit",0,1407,1
834,"18-30","Credit",0,827,1
834,"18-30","Debit (Prepaid)",0,1877,1
834,"18-30","Credit",0,1878,1
837,"18-30","Credit",1,160,1
1257,"46-60","Debit",1,2457,3
1257,"46-60","Debit (Prepaid)",1,2605,3
1257,"46-60","Credit",1,5071,3
1966,"31-45","Debit",1,4087,2
1966,"31-45","Debit",1,2643,2
1966,"31-45","Debit",1,6029,2
1966,"31-45","Credit",1,4737,2
358,"31-45","Debit",1,5649,2
358,"31-45","Debit",1,1212,2
912,"46-60","Debit",1,3845,3
912,"46-60","Credit",1,4197,3
605,"31-45","Debit",1,5650,2
605,"31-45","Credit",1,212,2
605,"31-45","Debit",1,5061,2
1362,"46-60","Debit",1,5289,3
1362,"46-60","Credit",1,0,3
1362,"46-60","Debit (Prepaid)",1,2274,3
1362,"46-60","Debit",1,2145,3
1513,"46-60","Credit",1,2965,3
1513,"46-60","Debit",1,3933,3
1513,"46-60","Credit",1,3546,3
1521,"60+","Debit",1,5886,4
1521,"60+","Debit",1,2495,4
1521,"60+","Credit",1,1066,4
564,"46-60","Credit",1,5887,3
564,"46-60","Debit",1,3547,3
1309,"60+","Debit",1,2606,4
1583,"31-45","Debit",0,828,2
1583,"31-45","Debit (Prepaid)",1,3385,2
1583,"31-45","Debit (Prepaid)",1,5724,2
1885,"46-60","Debit",1,4694,3
1885,"46-60","Debit (Prepaid)",1,4951,3
1885,"46-60","Debit",1,3424,3
1885,"46-60","Credit",1,2435,3
1566,"31-45","Debit",1,2046,2
1566,"31-45","Debit",1,5832,2
1566,"31-45","Debit",1,5546,2
401,"60+","Debit",0,2383,4
401,"60+","Debit",1,5628,4
401,"60+","Credit",1,5643,4
401,"60+","Credit",0,4924,4
401,"60+","Debit",1,3004,4
401,"60+","Debit",0,1597,4
401,"60+","Credit",1,3035,4
15,"46-60","Debit",1,6030,3
15,"46-60","Credit",1,4988,3
15,"46-60","Credit",1,3182,3
1666,"60+","Credit",0,829,4
1666,"60+","Credit",1,2533,4
1666,"60+","Debit",1,178,4
1666,"60+","Debit",1,993,4
509,"31-45","Credit",0,1598,2
509,"31-45","Debit",1,3446,2
509,"31-45","Debit",1,4588,2
509,"31-45","Debit",0,569,2
954,"46-60","Debit",1,2644,3
954,"46-60","Debit",1,2220,3
954,"46-60","Debit",1,4416,3
954,"46-60","Debit",1,5586,3
832,"31-45","Credit",1,3548,2
832,"31-45","Debit",1,2948,2
832,"31-45","Debit",1,3107,2
832,"31-45","Debit",0,570,2
1046,"31-45","Credit",1,2362,2
1046,"31-45","Credit",1,6,2
1046,"31-45","Debit",0,3259,2
1046,"31-45","Credit",1,9,2
630,"46-60","Debit",0,4520,3
630,"46-60","Debit",1,2059,3
630,"46-60","Debit",1,5629,3
1561,"60+","Credit",1,3386,4
1561,"60+","Debit",0,1025,4
1561,"60+","Debit",1,2966,4
1561,"60+","Debit",1,5353,4
1548,"31-45","Debit",0,2377,2
1548,"31-45","Debit (Prepaid)",1,5764,2
1548,"31-45","Debit",1,4406,2
221,"60+","Debit",1,2901,4
221,"60+","Debit",1,2444,4
221,"60+","Debit",1,4589,4
221,"60+","Debit",1,1049,4
1991,"18-30","Debit",0,1599,1
1328,"18-30","Credit",1,1331,1
1328,"18-30","Debit",0,1879,1
1901,"60+","Debit (Prepaid)",1,2158,4
1901,"60+","Debit",1,3846,4
1901,"60+","Debit (Prepaid)",1,3887,4
665,"60+","Debit",1,5357,4
665,"60+","Debit",1,3652,4
665,"60+","Credit",1,5073,4
665,"60+","Debit",0,5193,4
665,"60+","Debit",1,3402,4
665,"60+","Debit",1,2798,4
665,"60+","Debit",1,3217,4
665,"60+","Debit",1,968,4
442,"46-60","Debit",1,1213,3
442,"46-60","Debit",1,141,3
442,"46-60","Debit",1,2117,3
442,"46-60","Debit",1,112,3
442,"46-60","Debit",1,2346,3
1626,"46-60","Credit",1,4572,3
1539,"31-45","Credit",0,1600,2
1539,"31-45","Credit",1,3847,2
601,"60+","Credit",1,4203,4
601,"60+","Credit",1,2300,4
601,"60+","Debit (Prepaid)",1,3674,4
601,"60+","Credit",1,5760,4
601,"60+","Debit",1,3681,4
601,"60+","Credit",1,2347,4
541,"46-60","Credit",1,2840,3
210,"46-60","Credit",1,5516,3
206,"18-30","Credit",1,3053,1
206,"18-30","Debit",0,1601,1
926,"18-30","Debit",0,1602,1
115,"60+","Debit",0,1603,4
115,"60+","Credit",1,38,4
115,"60+","Debit (Prepaid)",1,4590,4
115,"60+","Debit",1,19,4
115,"60+","Credit",0,4927,4
115,"60+","Debit",1,5704,4
1779,"18-30","Debit",0,3934,1
1779,"18-30","Debit",1,1214,1
248,"60+","Debit",1,4029,4
248,"60+","Debit",1,4932,4
248,"60+","Debit",1,99,4
248,"60+","Debit",1,1030,4
1003,"46-60","Credit",1,3130,3
294,"31-45","Debit",0,1604,2
118,"46-60","Debit",1,3557,3
118,"46-60","Credit",1,2792,3
118,"46-60","Debit",1,3848,3
292,"18-30","Debit",0,1605,1
755,"60+","Debit",1,4943,4
755,"60+","Debit",1,2206,4
755,"60+","Debit",0,4797,4
755,"60+","Credit",1,2757,4
755,"60+","Debit",1,2321,4
1878,"18-30","Debit",0,1880,1
1432,"31-45","Debit",1,4958,2
1432,"31-45","Credit",1,4929,2
1432,"31-45","Credit",1,1192,2
1432,"31-45","Debit",1,2726,2
456,"46-60","Debit",1,4576,3
456,"46-60","Credit",1,2800,3
456,"46-60","Debit",1,5811,3
623,"60+","Debit",1,4603,4
623,"60+","Debit",1,2072,4
623,"60+","Debit",1,2130,4
1426,"18-30","Credit",0,571,1
1426,"18-30","Credit",0,572,1
47,"46-60","Debit",1,5381,3
47,"46-60","Debit",1,4952,3
47,"46-60","Debit (Prepaid)",1,5630,3
47,"46-60","Credit",1,5080,3
760,"46-60","Credit",1,5876,3
760,"46-60","Debit",1,5670,3
760,"46-60","Debit (Prepaid)",1,4379,3
956,"18-30","Debit",1,2566,1
956,"18-30","Debit",0,1606,1
194,"46-60","Credit",1,4273,3
194,"46-60","Debit",1,2401,3
194,"46-60","Debit",1,5587,3
194,"46-60","Debit",1,5062,3
693,"18-30","Debit",0,1607,1
693,"18-30","Debit",0,830,1
1246,"46-60","Credit",0,1881,3
1246,"46-60","Debit",1,5812,3
1246,"46-60","Debit",1,4810,3
1246,"46-60","Credit",1,5023,3
641,"60+","Debit",1,2774,4
641,"60+","Debit",1,4456,4
641,"60+","Debit",1,14,4
641,"60+","Credit",1,1193,4
641,"60+","Debit",1,4718,4
641,"60+","Debit",1,5151,4
1060,"60+","Credit",0,3907,4
1060,"60+","Debit (Prepaid)",1,4291,4
1060,"60+","Debit",1,5216,4
1060,"60+","Credit",1,5326,4
1060,"60+","Credit",1,3849,4
1292,"18-30","Debit",0,831,1
1292,"18-30","Credit",0,1882,1
1113,"18-30","Credit",0,832,1
1113,"18-30","Credit",0,833,1
245,"31-45","Credit",1,4631,2
245,"31-45","Debit (Prepaid)",0,1883,2
774,"46-60","Debit",1,4362,3
774,"46-60","Debit",1,83,3
1822,"60+","Debit",1,100,4
1822,"60+","Debit",1,3985,4
1822,"60+","Debit",0,1608,4
1822,"60+","Credit",1,4285,4
1822,"60+","Debit (Prepaid)",1,2221,4
1209,"31-45","Debit",1,5888,2
1209,"31-45","Credit",1,4573,2
1209,"31-45","Debit",0,3362,2
1209,"31-45","Debit (Prepaid)",1,3387,2
1209,"31-45","Debit",1,3693,2
1209,"31-45","Credit",1,4462,2
997,"46-60","Credit",1,2261,3
997,"46-60","Debit (Prepaid)",1,6108,3
997,"46-60","Credit",1,5046,3
997,"46-60","Credit",1,5825,3
1180,"18-30","Credit",0,1446,1
1180,"18-30","Credit",1,6041,1
1180,"18-30","Debit",0,1609,1
318,"60+","Credit",1,23,4
318,"60+","Debit",1,2928,4
318,"60+","Debit",1,2004,4
318,"60+","Credit",1,3183,4
691,"31-45","Debit",1,5081,2
1993,"46-60","Debit",1,3157,3
1993,"46-60","Debit",1,4176,3
1993,"46-60","Credit",1,70,3
1993,"46-60","Debit",1,5082,3
1993,"46-60","Debit",0,5152,3
1993,"46-60","Debit",1,4635,3
252,"60+","Credit",1,3675,4
252,"60+","Debit (Prepaid)",1,271,4
252,"60+","Debit",1,5024,4
252,"60+","Debit",1,4577,4
252,"60+","Debit",1,5407,4
252,"60+","Debit",1,3788,4
1757,"31-45","Credit",1,4719,2
1757,"31-45","Credit",1,142,2
1757,"31-45","Debit",1,2685,2
1757,"31-45","Debit",1,4820,2
1324,"31-45","Debit",1,3054,2
1324,"31-45","Credit",1,3314,2
1324,"31-45","Credit",1,4959,2
1324,"31-45","Debit",1,5889,2
1557,"46-60","Credit",1,2102,3
1557,"46-60","Debit",1,2471,3
1557,"46-60","Credit",1,6098,3
1555,"18-30","Debit",0,1610,1
1555,"18-30","Debit (Prepaid)",1,6042,1
1555,"18-30","Credit",1,3190,1
941,"46-60","Debit",1,1019,3
156,"31-45","Debit",0,573,2
156,"31-45","Credit",1,5438,2
156,"31-45","Credit",1,1334,2
156,"31-45","Debit (Prepaid)",1,4604,2
24,"46-60","Debit",1,2827,3
302,"18-30","Debit",1,1316,1
302,"18-30","Credit",0,1408,1
949,"18-30","Debit",0,1884,1
949,"18-30","Credit",0,430,1
949,"18-30","Debit",1,2249,1
949,"18-30","Debit (Prepaid)",0,574,1
949,"18-30","Credit",1,3549,1
1281,"60+","Credit",1,3598,4
1281,"60+","Debit",1,4775,4
1281,"60+","Credit",1,3095,4
1281,"60+","Debit",1,2902,4
1281,"60+","Debit (Prepaid)",0,5394,4
1281,"60+","Credit",1,3589,4
1428,"31-45","Debit (Prepaid)",1,5116,2
433,"46-60","Debit",1,3163,3
433,"46-60","Credit",1,3868,3
433,"46-60","Debit",1,2903,3
433,"46-60","Credit",0,2370,3
433,"46-60","Debit (Prepaid)",1,4866,3
433,"46-60","Debit (Prepaid)",1,5606,3
584,"60+","Credit",1,4040,4
584,"60+","Credit",1,3878,4
584,"60+","Debit",1,51,4
1832,"31-45","Credit",1,5800,2
1832,"31-45","Debit",1,5932,2
222,"46-60","Debit",1,4636,3
222,"46-60","Debit",1,4619,3
222,"46-60","Debit",1,4821,3
648,"31-45","Credit",1,4562,2
648,"31-45","Credit",1,3474,2
648,"31-45","Credit",1,3888,2
1939,"31-45","Credit",0,6135,2
722,"18-30","Debit",0,575,1
1889,"60+","Debit (Prepaid)",1,4204,4
1889,"60+","Credit",1,1176,4
1889,"60+","Debit",1,2618,4
1889,"60+","Debit",1,5416,4
1889,"60+","Debit",1,5890,4
1229,"46-60","Debit (Prepaid)",1,2694,3
1229,"46-60","Credit",1,2427,3
1229,"46-60","Credit",1,3282,3
1229,"46-60","Debit",1,5547,3
1229,"46-60","Debit",0,386,3
1229,"46-60","Debit",1,272,3
505,"31-45","Debit",1,5083,2
505,"31-45","Debit",1,2222,2
1083,"31-45","Credit",1,5173,2
1083,"31-45","Debit",1,3710,2
1083,"31-45","Debit",1,5527,2
1083,"31-45","Debit",1,3447,2
1656,"31-45","Debit",1,4448,2
1656,"31-45","Debit",0,834,2
1656,"31-45","Debit",0,1611,2
568,"18-30","Debit",0,1612,1
1373,"31-45","Credit",1,1050,2
1373,"31-45","Credit",0,4074,2
667,"60+","Debit",1,1194,4
667,"60+","Debit",1,5063,4
667,"60+","Debit",1,5408,4
667,"60+","Debit",1,4563,4
667,"60+","Debit",1,5891,4
480,"46-60","Debit",1,2929,3
480,"46-60","Credit",1,5409,3
480,"46-60","Credit",1,4872,3
480,"46-60","Credit",1,3388,3
480,"46-60","Debit (Prepaid)",1,5607,3
480,"46-60","Credit",1,4670,3
569,"46-60","Credit",1,2764,3
1600,"60+","Debit",1,5608,4
1600,"60+","Debit",1,5050,4
1600,"60+","Debit",1,4251,4
1063,"60+","Credit",1,3498,4
1063,"60+","Debit",1,2015,4
1063,"60+","Credit",0,400,4
1063,"60+","Debit",1,5683,4
1063,"60+","Credit",1,1009,4
32,"60+","Credit",1,3850,4
32,"60+","Debit",0,5382,4
32,"60+","Debit",1,3475,4
32,"60+","Debit",1,1087,4
1040,"18-30","Debit",0,576,1
1040,"18-30","Credit",0,401,1
396,"60+","Debit (Prepaid)",1,4798,4
396,"60+","Debit (Prepaid)",0,2785,4
396,"60+","Debit (Prepaid)",1,4911,4
396,"60+","Credit",1,5395,4
396,"60+","Debit",0,4300,4
1498,"46-60","Debit (Prepaid)",1,999,3
1498,"46-60","Debit (Prepaid)",1,3735,3
1498,"46-60","Debit",0,577,3
1498,"46-60","Debit",1,2232,3
104,"31-45","Debit",0,1613,2
104,"31-45","Credit",1,3161,2
104,"31-45","Credit",0,4205,2
1062,"46-60","Debit",0,835,3
1062,"46-60","Debit (Prepaid)",0,1390,3
1062,"46-60","Debit",1,4363,3
1845,"18-30","Credit",0,1409,1
1657,"31-45","Credit",1,5892,2
1106,"60+","Debit",1,2183,4
1106,"60+","Credit",1,3964,4
1106,"60+","Debit",1,2335,4
1867,"31-45","Debit (Prepaid)",1,2550,2
1045,"18-30","Debit (Prepaid)",1,5238,1
1786,"46-60","Credit",1,5462,3
1786,"46-60","Debit",1,2250,3
1786,"46-60","Credit",1,5463,3
1786,"46-60","Debit",1,1000,3
1786,"46-60","Debit",1,3789,3
1569,"60+","Credit",1,2392,4
1569,"60+","Debit",1,4109,4
1569,"60+","Debit",1,2458,4
1569,"60+","Credit",1,5098,4
899,"18-30","Debit",1,3519,1
1595,"46-60","Debit",1,2429,3
1595,"46-60","Credit",1,2472,3
446,"18-30","Credit",0,1447,1
53,"46-60","Debit",1,3581,3
53,"46-60","Credit",1,3267,3
53,"46-60","Debit (Prepaid)",1,4620,3
1136,"18-30","Credit",0,1410,1
1136,"18-30","Debit",0,1614,1
1136,"18-30","Credit",0,1885,1
551,"60+","Debit",1,1159,4
551,"60+","Debit",1,4637,4
551,"60+","Credit",1,3341,4
1491,"31-45","Credit",1,2795,2
1491,"31-45","Debit",1,5410,2
1491,"31-45","Debit",1,5732,2
1491,"31-45","Debit",1,3019,2
330,"31-45","Debit",1,1249,2
392,"46-60","Debit",1,2402,3
392,"46-60","Credit",1,4380,3
392,"46-60","Debit (Prepaid)",1,3307,3
1144,"46-60","Debit",1,5153,3
1144,"46-60","Credit",1,4172,3
1144,"46-60","Debit",1,4141,3
1144,"46-60","Credit",1,2223,3
1163,"31-45","Debit (Prepaid)",1,2459,2
1163,"31-45","Credit",1,2275,2
1163,"31-45","Credit",1,4236,2
230,"31-45","Credit",1,5227,2
230,"31-45","Credit",1,5788,2
230,"31-45","Credit",1,5893,2
230,"31-45","Debit",1,5033,2
1066,"46-60","Debit",1,1301,3
1066,"46-60","Debit",1,1126,3
460,"60+","Debit",1,2460,4
460,"60+","Debit",1,3805,4
460,"60+","Debit",1,5470,4
460,"60+","Debit",1,4534,4
1661,"31-45","Debit",1,5252,2
1661,"31-45","Credit",1,5983,2
1926,"60+","Credit",1,5993,4
1926,"60+","Debit",1,1160,4
1926,"60+","Credit",1,5439,4
27,"60+","Credit",1,2417,4
27,"60+","Debit",1,5383,4
27,"60+","Credit",1,2631,4
27,"60+","Debit",1,5025,4
27,"60+","Debit",1,1051,4
27,"60+","Debit",1,3055,4
27,"60+","Credit",0,578,4
27,"60+","Debit (Prepaid)",1,4035,4
365,"46-60","Debit",1,4131,3
50,"60+","Debit",1,3191,4
50,"60+","Debit",1,5194,4
50,"60+","Credit",1,247,4
50,"60+","Debit",1,5471,4
653,"18-30","Credit",0,1886,1
743,"31-45","Debit",0,836,2
743,"31-45","Debit",1,1026,2
743,"31-45","Debit",1,1270,2
999,"18-30","Debit",0,837,1
999,"18-30","Credit",0,579,1
999,"18-30","Debit",0,580,1
999,"18-30","Debit",0,581,1
940,"46-60","Credit",1,5396,3
940,"46-60","Debit",1,273,3
940,"46-60","Credit",1,3726,3
940,"46-60","Debit",1,5117,3
940,"46-60","Debit",1,2047,3
940,"46-60","Debit",1,2224,3
534,"18-30","Debit",1,3986,1
534,"18-30","Debit",0,3645,1
534,"18-30","Debit",1,336,1
1460,"18-30","Debit",0,1615,1
1460,"18-30","Debit",0,1887,1
59,"60+","Debit",0,4068,4
59,"60+","Debit (Prepaid)",0,1391,4
59,"60+","Credit",1,1001,4
59,"60+","Credit",1,3658,4
59,"60+","Credit",1,5195,4
59,"60+","Debit",1,2087,4
59,"60+","Debit",1,1145,4
1908,"60+","Debit (Prepaid)",1,5084,4
1908,"60+","Debit",1,2737,4
1908,"60+","Credit",1,5945,4
1908,"60+","Debit",1,2461,4
1908,"60+","Credit",1,4032,4
1436,"18-30","Debit",0,582,1
1436,"18-30","Debit",0,1616,1
1436,"18-30","Debit",0,1888,1
1436,"18-30","Credit",0,1617,1
1230,"18-30","Debit (Prepaid)",0,583,1
324,"18-30","Debit",0,1618,1
324,"18-30","Credit",0,1889,1
324,"18-30","Debit",0,1619,1
992,"46-60","Credit",1,5007,3
992,"46-60","Credit",1,4511,3
992,"46-60","Credit",1,4928,3
992,"46-60","Debit",1,3108,3
198,"46-60","Credit",1,3647,3
198,"46-60","Credit",1,305,3
198,"46-60","Debit",1,3177,3
1017,"18-30","Debit",0,584,1
1813,"31-45","Credit",1,4638,2
1813,"31-45","Credit",1,5196,2
1813,"31-45","Credit",1,4591,2
1813,"31-45","Debit (Prepaid)",1,101,2
1989,"31-45","Credit",0,838,2
1989,"31-45","Debit",1,2984,2
1989,"31-45","Credit",1,4036,2
1989,"31-45","Credit",1,3800,2
1148,"46-60","Debit",1,3128,3
1148,"46-60","Debit",0,585,3
1148,"46-60","Credit",1,5804,3
1148,"46-60","Credit",1,1286,3
872,"60+","Debit",1,4132,4
872,"60+","Credit",1,3131,4
872,"60+","Credit",1,5609,4
872,"60+","Credit",1,5064,4
458,"46-60","Debit",1,5933,3
458,"46-60","Debit (Prepaid)",1,4177,3
920,"31-45","Credit",1,2484,2
920,"31-45","Credit",1,3113,2
1598,"60+","Credit",1,2758,4
1598,"60+","Debit",1,3889,4
1598,"60+","Credit",1,4776,4
1598,"60+","Credit",1,1348,4
1598,"60+","Credit",1,4657,4
1876,"46-60","Debit",1,4933,3
1876,"46-60","Debit",1,3315,3
1876,"46-60","Debit",1,5708,3
1876,"46-60","Debit",1,2881,3
1876,"46-60","Debit",1,5051,3
1876,"46-60","Credit",1,4503,3
412,"18-30","Credit",0,839,1
412,"18-30","Debit",0,586,1
412,"18-30","Debit",0,1620,1
412,"18-30","Debit (Prepaid)",0,587,1
190,"31-45","Debit",1,2088,2
190,"31-45","Credit",1,2496,2
190,"31-45","Debit",1,3851,2
190,"31-45","Debit",1,3363,2
190,"31-45","Debit (Prepaid)",1,4621,2
163,"31-45","Debit",1,4989,2
163,"31-45","Debit",1,2462,2
567,"18-30","Debit",0,588,1
567,"18-30","Debit (Prepaid)",0,589,1
567,"18-30","Credit",1,5309,1
503,"46-60","Debit (Prepaid)",1,2513,3
503,"46-60","Debit (Prepaid)",1,1088,3
469,"60+","Debit",1,5290,4
469,"60+","Credit",1,2686,4
469,"60+","Debit",1,2619,4
469,"60+","Debit",1,4178,4
1851,"46-60","Debit",1,3164,3
1851,"46-60","Debit (Prepaid)",1,5026,3
1851,"46-60","Debit",1,5528,3
1851,"46-60","Credit",1,3890,3
1851,"46-60","Debit",1,6003,3
1523,"60+","Debit",1,4061,4
1523,"60+","Credit",1,2262,4
1523,"60+","Credit",1,5509,4
1523,"60+","Debit",1,4521,4
35,"18-30","Debit",0,590,1
35,"18-30","Debit",0,1621,1
35,"18-30","Debit",0,591,1
317,"60+","Debit",1,2590,4
317,"60+","Credit",1,4578,4
317,"60+","Debit",1,5411,4
1195,"60+","Debit",1,4459,4
1195,"60+","Credit",1,3309,4
1195,"60+","Debit",1,131,4
1195,"60+","Credit",1,26,4
1195,"60+","Credit",0,3020,4
1195,"60+","Debit",1,3219,4
1238,"31-45","Credit",1,1195,2
1238,"31-45","Credit",0,592,2
432,"46-60","Debit",1,4301,3
432,"46-60","Debit",1,3005,3
432,"46-60","Debit",1,2645,3
432,"46-60","Credit",1,2646,3
432,"46-60","Debit",1,1146,3
1082,"31-45","Debit",0,1890,2
1082,"31-45","Credit",1,5187,2
1082,"31-45","Credit",1,3308,2
120,"46-60","Credit",1,3925,3
120,"46-60","Debit",1,5813,3
120,"46-60","Debit",1,3806,3
120,"46-60","Credit",1,3558,3
1289,"31-45","Debit (Prepaid)",1,5610,2
1502,"18-30","Debit",0,1891,1
1502,"18-30","Debit",0,593,1
1497,"46-60","Debit",1,3655,3
1047,"18-30","Debit",1,3999,1
1047,"18-30","Credit",0,1411,1
0,"31-45","Credit",1,4639,2
0,"31-45","Debit",1,1271,2
0,"31-45","Debit",0,1622,2
0,"31-45","Debit",0,1623,2
351,"60+","Debit (Prepaid)",1,1112,4
351,"60+","Credit",1,1043,4
351,"60+","Debit",1,2664,4
351,"60+","Credit",0,431,4
351,"60+","Debit",1,4512,4
351,"60+","Credit",1,2244,4
1797,"60+","Debit",1,299,4
1797,"60+","Debit",1,1127,4
1797,"60+","Debit",1,5660,4
1797,"60+","Debit",1,300,4
1797,"60+","Debit",1,4853,4
1386,"46-60","Debit",1,4206,3
1122,"31-45","Debit",0,1892,2
1122,"31-45","Debit",1,321,2
255,"18-30","Debit",0,1893,1
765,"18-30","Debit",0,1894,1
765,"18-30","Credit",0,1895,1
703,"46-60","Debit",1,5008,3
703,"46-60","Credit",1,161,3
703,"46-60","Debit",1,4640,3
703,"46-60","Credit",1,4777,3
1919,"60+","Debit",1,4302,4
1919,"60+","Credit",1,1215,4
1919,"60+","Debit",1,5430,4
1919,"60+","Debit",1,5709,4
1919,"60+","Debit",0,1624,4
791,"60+","Debit",1,3908,4
791,"60+","Credit",1,2295,4
791,"60+","Debit",1,1089,4
791,"60+","Credit",1,5228,4
199,"60+","Debit",1,2306,4
199,"60+","Credit",1,5661,4
199,"60+","Debit",1,1031,4
282,"31-45","Credit",1,4229,2
282,"31-45","Debit",1,3290,2
282,"31-45","Debit",1,4822,2
282,"31-45","Credit",1,1287,2
908,"60+","Debit",1,5154,4
908,"60+","Debit",1,3252,4
908,"60+","Debit",1,4230,4
880,"18-30","Credit",1,3462,1
880,"18-30","Debit",0,1625,1
770,"31-45","Credit",1,3533,2
770,"31-45","Credit",0,5745,2
770,"31-45","Debit",1,5725,2
770,"31-45","Credit",1,5510,2
1169,"46-60","Credit",1,2534,3
1169,"46-60","Credit",1,5763,3
1169,"46-60","Debit",1,4778,3
1169,"46-60","Credit",1,2485,3
1169,"46-60","Debit",1,5174,3
1169,"46-60","Debit",1,3389,3
1169,"46-60","Debit",1,4179,3
522,"18-30","Debit",0,594,1
522,"18-30","Credit",0,1626,1
1736,"31-45","Debit",1,4399,2
1736,"31-45","Credit",0,2647,2
1736,"31-45","Debit",1,2687,2
1736,"31-45","Debit",1,113,2
506,"46-60","Debit",1,3133,3
506,"46-60","Credit",1,4513,3
506,"46-60","Debit",1,1032,3
506,"46-60","Debit",1,2060,3
506,"46-60","Debit",1,2486,3
131,"18-30","Debit",0,1627,1
131,"18-30","Debit",0,595,1
131,"18-30","Debit",0,596,1
76,"18-30","Debit",0,1896,1
76,"18-30","Credit",0,840,1
249,"31-45","Credit",1,4292,2
249,"31-45","Credit",1,3909,2
249,"31-45","Credit",1,132,2
249,"31-45","Debit (Prepaid)",0,1897,2
249,"31-45","Debit",1,5239,2
249,"31-45","Debit",1,3520,2
249,"31-45","Debit",1,5134,2
1279,"60+","Debit",1,4252,4
1279,"60+","Debit",1,5472,4
1279,"60+","Debit",1,3220,4
1279,"60+","Debit",1,4188,4
1652,"46-60","Debit",1,4428,3
1652,"46-60","Debit (Prepaid)",0,597,3
1652,"46-60","Debit",1,313,3
1652,"46-60","Debit",1,2688,3
739,"31-45","Credit",1,4658,2
1475,"60+","Debit",1,1177,4
1475,"60+","Debit",1,4496,4
1475,"60+","Debit",1,3746,4
1475,"60+","Debit",1,5155,4
1475,"60+","Debit",1,5631,4
1251,"18-30","Debit",0,1628,1
1251,"18-30","Debit",0,4069,1
1251,"18-30","Debit (Prepaid)",1,5156,1
1119,"18-30","Debit",0,1898,1
1119,"18-30","Credit",0,1899,1
1119,"18-30","Credit",0,598,1
1119,"18-30","Debit",0,1629,1
592,"60+","Debit",1,3109,4
592,"60+","Credit",0,4133,4
592,"60+","Debit",1,2022,4
592,"60+","Debit",1,3659,4
592,"60+","Debit",1,5946,4
692,"46-60","Debit",1,3332,3
692,"46-60","Debit",1,2073,3
692,"46-60","Credit",1,5860,3
692,"46-60","Debit (Prepaid)",1,4303,3
1065,"31-45","Debit",1,4253,2
1065,"31-45","Credit",1,2630,2
1065,"31-45","Debit",1,4160,2
1764,"46-60","Debit",1,4381,3
1764,"46-60","Debit",1,4900,3
1764,"46-60","Credit",1,2118,3
